ticker,Company Name,Industry,sector,is_fo_stock,fo_category,stage,overall_setup_label,final_combined_score,change_1d_pct,change_1w_pct,change_1m_pct,change_ytd_pct,last_close
BLUEJET.NS,Blue Jet Healthcare Limited,Biotechnology,Healthcare,False,Cash,Stage 2,watchlist,20.85,-1.02,-1.65,-0.29,9.71,580.35
DOMS.NS,DOMS Industries Limited,Industrials,Industrials,False,Cash,Stage 3,watchlist,20.44,-1.02,0.27,-1.91,-15.06,2206.3
BATAINDIA.NS,Bata India Limited,Consumer Cyclical,Consumer Cyclical,False,Cash,Stage 4,watchlist,17.02,-1.02,-2.2,-2.27,-25.79,670.45
JKTYRE.NS,JK Tyre & Industries Limited,Auto Parts,Consumer Cyclical,False,Cash,Stage 4,watchlist,16.0,-1.02,-3.49,-9.81,-27.63,370.15
NRBBEARING.NS,NRB Bearing Limited,Auto Parts,Consumer Cyclical,False,Cash,Stage 2,watchlist,35.38,-1.03,-4.24,5.5,69.51,453.55
POLYCAB.NS,Polycab India Limited,Electrical Equipment & Parts,Industrials,True,F&O,Failed Stage 2,watchlist,14.45,-1.03,-2.83,-4.05,15.28,8804.0
ORCHPHARMA.NS,Orchid Pharma Limited,Drug Manufacturers - Specialty & Generic,Healthcare,False,Cash,Stage 2,watchlist,39.37,-1.04,-3.63,-6.79,18.27,938.05
MARICO.NS,Marico Limited,Household & Personal Products,Consumer Defensive,True,F&O,Stage 1,watchlist,31.44,-1.04,-0.44,-5.22,9.56,829.35
STYRENIX.NS,Styrenix Performance Materials Limited,Chemicals,Basic Materials,False,Cash,Stage 3,watchlist,14.99,-1.04,-3.57,-19.18,0.38,1990.8
VSTTILLERS.NS,V.S.T Tillers Tractors Limited,Farm & Heavy Construction Machinery,Industrials,False,Cash,Stage 4,watchlist,11.52,-1.04,-5.75,-6.67,-32.83,4164.6
MANINFRA.NS,Man Infraconstruction Limited,Engineering & Construction,Industrials,False,Cash,Not Sure,watchlist,10.65,-1.04,7.65,10.45,-2.87,123.27
KPIGREEN.NS,KPI Green Energy Limited,Utilities - Renewable,Utilities,False,Cash,Stage 4,watchlist,0.0,-1.04,-5.4,-20.3,-37.2,304.6
MAZDOCK.NS,Mazagon Dock Shipbuilders Limited,Aerospace & Defense,Industrials,True,F&O,Failed Stage 2,watchlist,27.4,-1.05,-6.32,3.12,-0.23,2459.0
SAMHI.NS,Samhi Hotels Limited,Lodging,Consumer Cyclical,False,Cash,Stage 4,watchlist,0.0,-1.05,-4.81,-11.82,-15.51,151.45
MBAPL.NS,Madhya Bharat Agro Products Limited,Agricultural Inputs,Basic Materials,False,Cash,Stage 2,watchlist,31.84,-1.06,-4.79,0.28,85.97,159.07
PETRONET.NS,Petronet LNG Limited,Oil & Gas Refining & Marketing,Energy,True,F&O,Failed Stage 2,watchlist,31.01,-1.06,0.07,1.47,1.54,289.2
BANCOINDIA.NS,Banco Products (I) Limited,Auto Parts,Consumer Cyclical,False,Cash,Stage 4,watchlist,15.52,-1.06,-2.27,-8.38,-8.84,613.6
APLAPOLLO.NS,APL Apollo Tubes Limited,Steel,Basic Materials,True,F&O,Stage 2,watchlist,52.83,-1.07,2.36,15.1,12.18,2210.0
MTARTECH.NS,Mtar Technologies Limited,Specialty Industrial Machinery,Industrials,False,Cash,Stage 2,watchlist,33.88,-1.07,-2.97,8.86,186.87,6872.0
NAVINFLUOR.NS,Navin Fluorine International Limited,Chemicals,Basic Materials,False,Cash,Stage 2,watchlist,40.89,-1.08,-0.12,11.97,44.17,8542.5
VEEDOL.NS,Veedol Corporation Limited,Specialty Chemicals,Basic Materials,False,Cash,Stage 1,watchlist,31.12,-1.08,-2.41,2.74,-7.36,1473.7
HINDCOPPER.NS,Hindustan Copper Limited,Basic Materials,Basic Materials,False,Cash,Failed Stage 2,watchlist,16.49,-1.08,-6.31,5.81,-0.17,520.95
TITAGARH.NS,TITAGARH RAIL SYSTEMS LIMITED,Industrials,Industrials,False,Cash,Failed Stage 2,watchlist,6.27,-1.08,-0.05,-2.92,-6.44,824.95
NITINSPIN.NS,Nitin Spinners Limited,Textile Manufacturing,Consumer Cyclical,False,Cash,Stage 2,watchlist,36.13,-1.09,-0.5,9.13,96.21,623.85
IOLCP.NS,IOL Chemicals and Pharmaceuticals Limited,Drug Manufacturers - Specialty & Generic,Healthcare,False,Cash,Stage 2,watchlist,48.65,-1.1,1.27,22.53,132.34,188.38
KIRLOSIND.NS,Kirloskar Industries Limited,Metal Fabrication,Industrials,False,Cash,Stage 2,watchlist,41.6,-1.11,-1.99,-5.92,17.34,3699.0
JUSTDIAL.NS,Just Dial Limited,Communication Services,Communication Services,False,Cash,Stage 1,watchlist,18.82,-1.11,7.75,-0.84,-3.92,697.85
SBILIFE.NS,SBI Life Insurance Company Limited,Insurance - Life,Financial Services,True,F&O,Stage 4,watchlist,12.89,-1.12,-2.73,-9.43,-15.59,1719.9
AKUMS.NS,Akums Drugs and Pharmaceuticals Limited,Drug Manufacturers - Specialty & Generic,Healthcare,False,Cash,Stage 2,watchlist,61.43,-1.13,0.54,15.41,73.56,770.25
HINDPETRO.NS,Hindustan Petroleum Corporation Limited,Oil & Gas Refining & Marketing,Energy,True,F&O,Stage 4,watchlist,16.51,-1.13,-4.39,-3.58,-24.29,359.0
EUREKAFORB.NS,Eureka Forbes Limited,"Furnishings, Fixtures & Appliances",Consumer Cyclical,False,Cash,Stage 4,watchlist,5.37,-1.13,-0.59,-8.85,-31.93,422.95
MANORAMA.NS,Manorama Industries Limited,Packaged Foods,Consumer Defensive,False,Cash,Stage 2,building_setup,46.96,-1.14,-4.42,12.07,35.99,1813.1
SHRIRAMFIN.NS,Shriram Finance Limited,Credit Services,Financial Services,True,F&O,Stage 2,watchlist,44.07,-1.14,-6.31,-3.71,3.26,1047.0
POCL.NS,Pondy Oxides & Chemicals Limited,Specialty Chemicals,Basic Materials,False,Cash,Stage 3,watchlist,16.95,-1.14,-6.49,-9.79,-21.13,479.2
RVNL.NS,Rail Vikas Nigam Limited,Engineering & Construction,Industrials,True,F&O,Stage 4,watchlist,5.21,-1.14,-6.95,-10.7,-42.66,206.0
FLAIR.NS,Flair Writing Industries Limited,Industrials,Industrials,False,Cash,Stage 4,watchlist,0.0,-1.14,-1.24,-0.93,-20.44,247.14
HONAUT.NS,Honeywell Automation India Limited,Electrical Equipment & Parts,Industrials,False,Cash,Stage 2,watchlist,50.3,-1.15,-3.5,-7.91,6.72,35170.0
WESTLIFE.NS,WESTLIFE FOODWORLD LIMITED,Consumer Cyclical,Consumer Cyclical,False,Cash,Failed Stage 2,watchlist,35.05,-1.15,-3.29,0.99,1.74,547.55
SURYAROSNI.NS,Surya Roshni Limited,Steel,Basic Materials,False,Cash,Stage 4,watchlist,11.52,-1.15,-1.51,-8.15,-20.61,216.3
ZYDUSLIFE.NS,Zydus Lifesciences Limited,Drug Manufacturers - Specialty & Generic,Healthcare,True,F&O,Stage 2,watchlist,46.11,-1.16,0.37,2.14,26.25,1154.2
MGL.NS,Mahanagar Gas Limited,Utilities,Utilities,False,Cash,Failed Stage 2,watchlist,13.41,-1.16,-4.49,-2.62,-3.04,1065.2
SYMPHONY.NS,Symphony Limited,"Furnishings, Fixtures & Appliances",Consumer Cyclical,False,Cash,Stage 4,watchlist,0.0,-1.16,-5.77,-15.42,-37.39,567.75
COFORGE.NS,Coforge Limited,Information Technology Services,Technology,True,F&O,Stage 2,watchlist,34.01,-1.17,4.56,12.33,19.55,1965.7
HYUNDAI.NS,Hyundai Motor India Limited,Auto Manufacturers,Consumer Cyclical,True,F&O,Not Sure,watchlist,18.33,-1.17,-4.25,-2.03,-5.88,2154.4
SHAKTIPUMP.NS,Shakti Pumps (India) Limited,Specialty Industrial Machinery,Industrials,False,Cash,Stage 4,watchlist,17.05,-1.17,-3.67,-9.06,-35.99,472.35
LUMAXIND.NS,Lumax Industries Limited,Auto Parts,Consumer Cyclical,False,Cash,Stage 2,watchlist,48.23,-1.18,3.03,12.33,26.35,6347.0
WELCORP.NS,Welspun Corp Limited,Steel,Basic Materials,False,Cash,Stage 2,watchlist,42.64,-1.18,9.4,45.31,216.74,2523.5
SENCO.NS,Senco Gold Limited,Luxury Goods,Consumer Cyclical,False,Cash,Stage 2,watchlist,37.14,-1.18,-5.05,-9.87,10.1,348.6
JINDALPOLY.NS,Jindal Poly Films Limited,Consumer Cyclical,Consumer Cyclical,False,Cash,Stage 1,watchlist,18.74,-1.18,6.99,9.84,42.89,686.25
ITDC.NS,India Tourism Development Corporation Limited,Lodging,Consumer Cyclical,False,Cash,Failed Stage 2,watchlist,15.53,-1.18,-6.86,-9.63,4.96,637.15
VIJAYA.NS,Vijaya Diagnostic Centre Limited,Diagnostics & Research,Healthcare,False,Cash,Stage 2,watchlist,55.4,-1.19,0.56,6.93,42.09,1481.1
SOBHA.NS,Sobha Limited,Real Estate,Real Estate,False,Cash,Stage 4,watchlist,8.76,-1.19,-4.81,-9.44,-15.56,1230.1
CEIGALL.NS,Ceigall India Limited,Engineering & Construction,Industrials,False,Cash,Stage 3,watchlist,6.99,-1.19,0.81,0.22,25.36,340.6
LMW.NS,LMW Limited,Specialty Industrial Machinery,Industrials,False,Cash,Stage 2,watchlist,51.44,-1.2,-2.19,16.93,25.62,18783.0
VEDL.NS,Vedanta Limited,Basic Materials,Basic Materials,True,F&O,Stage 4,watchlist,0.0,-1.2,-5.51,0.63,-54.33,270.7
JSFB.NS,Jana Small Finance Bank Limited,Banks - Regional,Financial Services,False,Cash,Stage 2,watchlist,23.11,-1.21,-4.33,-8.8,24.16,523.4
SARDAEN.NS,Sarda Energy & Minerals Limited,Steel,Basic Materials,False,Cash,Stage 4,watchlist,5.0,-1.21,-4.54,-3.23,-3.3,491.05
VIYASH.NS,Viyash Scientific Limited,Drug Manufacturers - Specialty & Generic,Healthcare,False,Cash,Stage 2,watchlist,41.0,-1.22,-1.63,-2.74,24.34,259.1
GODREJIND.NS,Godrej Industries Limited,Conglomerates,Industrials,False,Cash,Stage 2,watchlist,18.63,-1.22,0.07,-12.99,10.55,1138.8
NTPCGREEN.NS,NTPC Green Energy Limited,Utilities - Renewable,Utilities,False,Cash,Stage 4,watchlist,4.71,-1.22,-3.45,-2.87,-7.45,88.12
PURVA.NS,Puravankara Limited,Real Estate,Real Estate,False,Cash,Stage 3,watchlist,1.5,-1.22,-4.15,0.63,-12.91,209.79
WAAREERTL.NS,Waaree Renewable Technologies Limited,Utilities - Renewable,Utilities,False,Cash,Stage 4,watchlist,0.0,-1.22,-3.67,-6.5,-11.85,853.25
ENGINERSIN.NS,Engineers India Limited,Engineering & Construction,Industrials,False,Cash,Stage 2,watchlist,54.2,-1.23,10.48,22.99,37.47,276.6
JWL.NS,Jupiter Wagons Limited,Industrials,Industrials,False,Cash,Stage 4,watchlist,8.3,-1.23,-3.03,-7.88,-28.99,239.37
ABFRL.NS,Aditya Birla Fashion and Retail Limited,Apparel Manufacturing,Consumer Cyclical,False,Cash,Stage 4,watchlist,7.59,-1.23,-7.43,-17.26,-33.68,50.47
AMBER.NS,Amber Enterprises India Limited,"Furnishings, Fixtures & Appliances",Consumer Cyclical,True,F&O,Failed Stage 2,watchlist,20.79,-1.24,-0.68,0.27,15.01,7415.0
DRREDDY.NS,Dr. Reddy's Laboratories Limited,Drug Manufacturers - Specialty & Generic,Healthcare,True,F&O,Not Sure,watchlist,10.0,-1.24,-2.16,-1.37,-7.15,1156.5
ACUTAAS.NS,Acutaas Chemicals Limited,Specialty Chemicals,Basic Materials,False,Cash,Failed Stage 2,watchlist,9.56,-1.24,-3.77,-2.77,79.06,3134.9
WONDERLA.NS,Wonderla Holidays Limited,Consumer Cyclical,Consumer Cyclical,False,Cash,Stage 1,watchlist,27.17,-1.25,2.62,4.5,0.87,529.55
BLS.NS,BLS International Services Limited,Industrials,Industrials,False,Cash,Stage 4,watchlist,5.13,-1.25,-1.07,-5.13,-25.29,235.22
SANGHVIMOV.NS,Sanghvi Movers Limited,Industrials,Industrials,False,Cash,Stage 2,watchlist,21.47,-1.26,-1.35,3.55,30.65,452.3
RAMCOCEM.NS,The Ramco Cements Limited,Building Materials,Basic Materials,False,Cash,Stage 4,watchlist,10.27,-1.26,-8.11,-8.37,-18.1,864.35
3MINDIA.NS,3M India Limited,Conglomerates,Industrials,False,Cash,Failed Stage 2,watchlist,9.57,-1.26,-2.01,-7.92,-7.3,32895.0
CARTRADE.NS,Cartrade Tech Limited,Consumer Cyclical,Consumer Cyclical,False,Cash,Stage 2,watchlist,50.7,-1.27,-6.68,4.52,3.63,2932.3
GMMPFAUDLR.NS,GMM Pfaudler Limited,Specialty Industrial Machinery,Industrials,False,Cash,Not Sure,watchlist,42.33,-1.27,5.17,26.22,-1.27,1070.0
CCL.NS,CCL Products (India) Limited,Packaged Foods,Consumer Defensive,False,Cash,Failed Stage 2,watchlist,6.3,-1.27,-0.55,-2.93,19.96,1086.1
SHARDACROP.NS,Sharda Cropchem Limited,Agricultural Inputs,Basic Materials,False,Cash,Stage 4,watchlist,4.17,-1.27,-2.2,-6.39,-8.96,778.3
PREMIERENE.NS,Premier Energies Limited,Solar,Technology,True,F&O,Failed Stage 2,watchlist,4.03,-1.27,-0.5,-3.5,18.12,1000.0
IGL.NS,Indraprastha Gas Limited,Utilities,Utilities,False,Cash,Stage 4,watchlist,0.0,-1.27,-0.52,-3.89,-21.45,147.94
CARERATING.NS,CARE Ratings Limited,Financial Services,Financial Services,False,Cash,Stage 1,watchlist,35.08,-1.29,1.32,-2.68,5.38,1683.0
TBOTEK.NS,TBO Tek Limited,Consumer Cyclical,Consumer Cyclical,False,Cash,Stage 2,watchlist,39.67,-1.3,-0.38,6.04,4.69,1700.0
WABAG.NS,VA Tech Wabag Limited,Engineering & Construction,Industrials,False,Cash,Stage 2,watchlist,24.0,-1.3,-7.77,1.87,51.51,1987.8
DELHIVERY.NS,Delhivery Limited,Industrials,Industrials,True,F&O,Stage 1,watchlist,17.79,-1.3,1.29,-5.64,13.53,454.8
DABUR.NS,Dabur India Limited,Household & Personal Products,Consumer Defensive,True,F&O,Stage 4,watchlist,9.78,-1.3,-3.37,-7.48,-23.21,379.0
SBIN.NS,State Bank of India,Banks - Regional,Financial Services,True,F&O,Failed Stage 2,watchlist,24.3,-1.31,-2.96,-2.09,5.54,1020.9
GREENPANEL.NS,Greenpanel Industries Limited,Basic Materials,Basic Materials,False,Cash,Stage 4,watchlist,0.0,-1.31,0.01,-20.93,-31.4,158.0
SHOPERSTOP.NS,Shoppers Stop Limited,Consumer Cyclical,Consumer Cyclical,False,Cash,Stage 1,watchlist,23.91,-1.32,-1.23,-6.29,-0.17,381.25
TIMETECHNO.NS,Time Technoplast Limited,Consumer Cyclical,Consumer Cyclical,False,Cash,Failed Stage 2,watchlist,21.03,-1.32,1.47,-9.97,-0.21,188.02
BEL.NS,Bharat Electronics Limited,Aerospace & Defense,Industrials,True,F&O,Stage 1,watchlist,27.81,-1.33,-0.28,3.78,2.6,405.75
GOKEX.NS,Gokaldas Exports Limited,Apparel Manufacturing,Consumer Cyclical,False,Cash,Stage 2,watchlist,17.9,-1.33,-2.16,-3.34,5.19,770.1
ASTRAL.NS,Astral Limited,Building Products & Equipment,Industrials,True,F&O,Failed Stage 2,watchlist,8.33,-1.33,-2.56,2.85,3.79,1487.0
JYOTHYLAB.NS,Jyothy Labs Limited,Household & Personal Products,Consumer Defensive,False,Cash,Stage 4,watchlist,4.06,-1.33,-4.62,0.09,-25.96,202.09
BBL.NS,Bharat Bijlee Limited,Electrical Equipment & Parts,Industrials,False,Cash,Stage 4,watchlist,18.99,-1.34,-2.17,-4.27,-13.37,2288.2
INDIAMART.NS,Indiamart Intermesh Limited,Communication Services,Communication Services,False,Cash,Stage 4,watchlist,7.89,-1.34,-0.63,-1.92,-18.37,1740.8
FACT.NS,Fertilizers and Chemicals Travancore Limited,Agricultural Inputs,Basic Materials,False,Cash,Stage 3,watchlist,0.0,-1.34,-7.15,-4.51,-10.99,804.3
ACMESOLAR.NS,Acme Solar Holdings Limited,Utilities - Renewable,Utilities,False,Cash,Stage 2,watchlist,44.93,-1.35,0.58,4.35,67.59,398.25
POWERINDIA.NS,Hitachi Energy India Limited,Electrical Equipment & Parts,Industrials,True,F&O,Stage 2,watchlist,37.47,-1.35,-2.79,0.63,74.27,32200.0
CAMS.NS,Computer Age Management Services Limited,Information Technology Services,Technology,True,F&O,Failed Stage 2,watchlist,24.79,-1.35,-0.56,-8.05,2.27,741.85
HDFCLIFE.NS,HDFC Life Insurance Company Limited,Insurance - Life,Financial Services,True,F&O,Stage 4,watchlist,10.56,-1.35,-3.62,-0.55,-28.69,533.0
BIKAJI.NS,Bikaji Foods International Limited,Packaged Foods,Consumer Defensive,False,Cash,Stage 4,watchlist,1.26,-1.35,-3.58,-8.91,-19.91,590.2
HEXT.NS,Hexaware Technologies Limited,Information Technology Services,Technology,False,Cash,Not Sure,watchlist,20.58,-1.36,-2.05,-2.05,-26.93,543.6
SHAREINDIA.NS,Share India Securities Limited,Capital Markets,Financial Services,False,Cash,Stage 2,watchlist,15.31,-1.36,-1.49,-4.32,3.07,168.48
IXIGO.NS,Le Travenues Technology Limited,Consumer Cyclical,Consumer Cyclical,False,Cash,Stage 4,watchlist,8.79,-1.36,-7.04,-20.25,-35.06,156.42
CAMPUS.NS,Campus Activewear Limited,Consumer Cyclical,Consumer Cyclical,False,Cash,Stage 4,watchlist,5.0,-1.36,-1.91,-1.3,-15.1,220.87
MSUMI.NS,Motherson Sumi Wiring India Limited,Auto Parts,Consumer Cyclical,False,Cash,Stage 4,watchlist,16.97,-1.37,-2.84,-7.92,-24.1,36.6
TATACOMM.NS,Tata Communications Limited,Telecom Services,Communication Services,False,Cash,Failed Stage 2,watchlist,15.48,-1.37,3.68,-3.85,-4.74,1710.0
SUBROS.NS,Subros Limited,Auto Parts,Consumer Cyclical,False,Cash,Stage 4,watchlist,12.17,-1.37,-3.22,-14.48,-18.0,706.8
INFY.NS,Infosys Limited,Information Technology Services,Technology,True,F&O,Stage 4,watchlist,20.45,-1.38,1.79,-2.36,-28.54,1140.0
BIRLACORPN.NS,Birla Corporation Limited,Building Materials,Basic Materials,False,Cash,Stage 4,watchlist,10.99,-1.38,-3.12,-3.87,-20.85,867.4
THANGAMAYL.NS,Thangamayil Jewellery Limited,Luxury Goods,Consumer Cyclical,False,Cash,Failed Stage 2,watchlist,10.0,-1.38,-4.69,11.03,61.14,5238.0
SWANCORP.NS,SWAN CORP LIMITED,Conglomerates,Industrials,False,Cash,Stage 4,watchlist,5.74,-1.38,-4.87,-8.93,-38.72,285.4
MOTHERSON.NS,Samvardhana Motherson International Limited,Auto Parts,Consumer Cyclical,True,F&O,Stage 2,watchlist,39.86,-1.39,-1.03,8.15,33.93,163.3
JUBLINGREA.NS,Jubilant Ingrevia Limited,Specialty Chemicals,Basic Materials,False,Cash,Stage 2,watchlist,35.21,-1.39,-3.47,-9.02,-2.62,683.6
ETHOSLTD.NS,Ethos Limited,Luxury Goods,Consumer Cyclical,False,Cash,Stage 1,watchlist,34.12,-1.39,-1.39,-0.48,-3.57,2839.4
GRSE.NS,Garden Reach Shipbuilders & Engineers Limited,Aerospace & Defense,Industrials,False,Cash,Failed Stage 2,watchlist,23.98,-1.39,-5.14,-2.03,2.45,2495.1
V2RETAIL.NS,V2 Retail Limited,Consumer Cyclical,Consumer Cyclical,False,Cash,Stage 3,watchlist,28.55,-1.4,-0.74,0.19,-10.94,218.16
SANATHAN.NS,Sanathan Textiles Limited,Textile Manufacturing,Consumer Cyclical,False,Cash,Failed Stage 2,watchlist,25.39,-1.42,-6.08,-9.2,0.37,434.0
RTNINDIA.NS,RattanIndia Enterprises Limited,Consumer Cyclical,Consumer Cyclical,False,Cash,Stage 4,watchlist,8.79,-1.43,-2.08,-9.04,-27.51,29.59
HINDZINC.NS,Hindustan Zinc Limited,Basic Materials,Basic Materials,True,F&O,Failed Stage 2,watchlist,25.96,-1.44,-6.08,4.53,-2.09,588.4
IREDA.NS,Indian Renewable Energy Development Agency Limited,Credit Services,Financial Services,True,F&O,Stage 4,watchlist,13.1,-1.44,-5.26,-6.48,-18.81,112.55
TRANSRAILL.NS,Transrail Lighting Limited,Engineering & Construction,Industrials,False,Cash,Stage 4,watchlist,5.62,-1.45,-7.59,-13.85,-22.9,427.15
JKPAPER.NS,JK Paper Limited,Basic Materials,Basic Materials,False,Cash,Stage 2,watchlist,56.2,-1.46,-0.34,4.34,12.86,395.2
CHOICEIN.NS,Choice International Limited,Capital Markets,Financial Services,False,Cash,Failed Stage 2,watchlist,21.27,-1.46,-2.36,-7.44,-8.92,763.4
CROMPTON.NS,Crompton Greaves Consumer Electricals Limited,"Furnishings, Fixtures & Appliances",Consumer Cyclical,True,F&O,Stage 4,watchlist,0.0,-1.46,-4.42,-13.45,-7.54,227.72
HCLTECH.NS,HCL Technologies Limited,Information Technology Services,Technology,True,F&O,Not Sure,watchlist,35.54,-1.47,2.54,-2.8,-15.52,1331.5
INDUSINDBK.NS,IndusInd Bank Limited,Banks - Regional,Financial Services,True,F&O,Stage 2,watchlist,30.72,-1.47,-2.59,-4.68,10.04,978.0
DREDGECORP.NS,Dredging Corporation of India Limited,Engineering & Construction,Industrials,False,Cash,Stage 2,watchlist,26.85,-1.47,-6.21,-5.35,6.38,1060.9
PVRINOX.NS,PVR INOX Limited,Communication Services,Communication Services,False,Cash,Stage 2,watchlist,40.22,-1.48,-3.61,1.84,18.98,1210.0
PRAKASH.NS,Prakash Industries Limited,Steel,Basic Materials,False,Cash,Stage 4,watchlist,5.0,-1.49,-4.31,-0.72,-14.78,124.34
CIEINDIA.NS,CIE Automotive India Limited,Auto Parts,Consumer Cyclical,False,Cash,Stage 4,watchlist,5.0,-1.5,-3.02,-6.23,-10.03,385.0
GESHIP.NS,The Great Eastern Shipping Company Limited,Marine Shipping,Industrials,False,Cash,Not Sure,watchlist,17.9,-1.51,-2.0,-8.03,20.09,1305.6
PGHH.NS,Procter & Gamble Hygiene and Health Care Limited,Household & Personal Products,Consumer Defensive,False,Cash,Stage 4,watchlist,2.0,-1.51,-3.87,-9.47,-38.77,7762.5
INDRAMEDCO.NS,Indraprastha Medical Corporation Limited,Medical Care Facilities,Healthcare,False,Cash,Stage 4,watchlist,4.69,-1.52,-4.59,-4.89,-21.8,352.35
SIGNATURE.NS,Signatureglobal (India) Limited,Real Estate,Real Estate,False,Cash,Stage 4,watchlist,1.35,-1.53,-1.08,-6.48,-32.2,765.3
GLAXO.NS,GlaxoSmithKline Pharmaceuticals Limited,Drug Manufacturers - General,Healthcare,False,Cash,Stage 2,watchlist,50.95,-1.54,-2.78,11.44,23.17,2949.9
ASHOKLEY.NS,Ashok Leyland Limited,Farm & Heavy Construction Machinery,Industrials,True,F&O,Failed Stage 2,watchlist,25.36,-1.54,-6.23,-2.43,-7.64,167.9
CEATLTD.NS,CEAT Limited,Auto Parts,Consumer Cyclical,False,Cash,Not Sure,watchlist,17.48,-1.54,-6.6,-7.29,-10.4,3347.8
SJVN.NS,SJVN Limited,Utilities - Renewable,Utilities,False,Cash,Stage 4,watchlist,9.12,-1.54,-2.93,-6.87,-12.68,63.92
ANURAS.NS,Anupam Rasayan India Limited,Specialty Chemicals,Basic Materials,False,Cash,Not Sure,watchlist,25.8,-1.55,-2.15,2.13,-6.5,1240.3
IPCALAB.NS,IPCA Laboratories Limited,Drug Manufacturers - Specialty & Generic,Healthcare,False,Cash,Stage 2,watchlist,43.88,-1.56,0.21,15.85,40.42,1956.5
HDFCBANK.NS,HDFC Bank Limited,Banks - Regional,Financial Services,True,F&O,Stage 4,watchlist,11.15,-1.56,-3.63,-5.55,-28.12,700.8
TIINDIA.NS,Tube Investments of India Limited,Conglomerates,Industrials,True,F&O,Failed Stage 2,watchlist,0.0,-1.56,-4.9,-0.83,3.85,2720.0
UNIMECH.NS,Unimech Aerospace and Manufacturing Limited,Aerospace & Defense,Industrials,False,Cash,Stage 2,watchlist,62.4,-1.57,-3.22,8.83,58.96,1451.9
TCI.NS,Transport Corporation of India Limited,Industrials,Industrials,False,Cash,Stage 4,watchlist,10.97,-1.6,-3.77,-4.92,-19.11,869.1
TVSHLTD.NS,TVS Holdings Limited,Auto Parts,Consumer Cyclical,False,Cash,Stage 1,watchlist,21.23,-1.61,-3.67,-11.8,-5.72,13045.0
AWL.NS,AWL Agri Business Limited,Packaged Foods,Consumer Defensive,False,Cash,Not Sure,watchlist,18.65,-1.61,-5.27,0.35,-19.71,191.25
PARAGMILK.NS,Parag Milk Foods Limited,Packaged Foods,Consumer Defensive,False,Cash,Not Sure,watchlist,27.8,-1.62,4.14,9.32,-15.89,254.9
FIEMIND.NS,Fiem Industries Limited,Auto Parts,Consumer Cyclical,False,Cash,Failed Stage 2,watchlist,5.0,-1.62,-2.75,-11.72,-6.32,2052.0
KINGFA.NS,Kingfa Science & Technology (India) Limited,Specialty Chemicals,Basic Materials,False,Cash,Stage 2,watchlist,45.32,-1.63,-2.12,14.64,34.1,5932.0
GUJTHEM.NS,Gujarat Themis Biosyn Limited,Drug Manufacturers - Specialty & Generic,Healthcare,False,Cash,Stage 1,watchlist,24.58,-1.64,-1.83,16.78,-6.24,413.05
APCOTEXIND.NS,Apcotex Industries Limited,Specialty Chemicals,Basic Materials,False,Cash,Stage 2,watchlist,35.28,-1.65,2.85,0.39,74.78,628.65
POWERMECH.NS,Power Mech Projects Limited,Engineering & Construction,Industrials,False,Cash,Failed Stage 2,watchlist,10.54,-1.65,-2.92,-6.72,7.11,2440.0
GPIL.NS,Godawari Power And Ispat limited,Steel,Basic Materials,False,Cash,Stage 4,watchlist,5.0,-1.65,-2.62,-1.77,-9.84,239.39
ESABINDIA.NS,Esab India Limited,Tools & Accessories,Industrials,False,Cash,Stage 2,watchlist,40.49,-1.68,-2.02,7.11,-0.87,6038.5
VAIBHAVGBL.NS,Vaibhav Global Limited,Luxury Goods,Consumer Cyclical,False,Cash,Failed Stage 2,watchlist,10.0,-1.68,-3.94,-19.97,-8.7,214.79
AHLUCONT.NS,Ahluwalia Contracts (India) Limited,Engineering & Construction,Industrials,False,Cash,Stage 4,watchlist,0.0,-1.68,-5.18,-27.51,-37.22,602.2
ENRIN.NS,Siemens Energy India Limited,Utilities - Renewable,Utilities,False,Cash,Stage 3,watchlist,0.0,-1.68,-6.21,-5.77,23.05,3119.3
DDEVPLSTIK.NS,Ddev Plastiks Industries Limited,Specialty Chemicals,Basic Materials,False,Cash,Stage 3,watchlist,19.99,-1.69,-0.8,-3.47,-8.64,274.05
EPL.NS,EPL Limited,Consumer Cyclical,Consumer Cyclical,False,Cash,Failed Stage 2,watchlist,17.46,-1.69,-7.06,3.77,9.3,236.3
PRAJIND.NS,Praj Industries Limited,Engineering & Construction,Industrials,False,Cash,Failed Stage 2,watchlist,17.09,-1.7,-4.5,6.14,5.83,334.5
GANESHHOU.NS,GANESH HOUSING LIMITED,Real Estate,Real Estate,False,Cash,Failed Stage 2,watchlist,15.66,-1.7,-6.14,-1.94,-4.99,762.0
ALKEM.NS,Alkem Laboratories Limited,Drug Manufacturers - Specialty & Generic,Healthcare,True,F&O,Stage 1,watchlist,13.93,-1.7,-1.76,-6.93,-3.7,5210.0
SANDUMA.NS,Sandur Manganese & Iron Ores Limited,Steel,Basic Materials,False,Cash,Stage 4,watchlist,12.43,-1.7,-6.04,-6.4,-19.21,197.0
MAPMYINDIA.NS,C.E. Info Systems Limited,Software - Infrastructure,Technology,False,Cash,Not Sure,watchlist,10.55,-1.7,-2.57,-13.78,-43.06,982.6
BLUEDART.NS,Blue Dart Express Limited,Industrials,Industrials,False,Cash,Stage 4,watchlist,14.53,-1.71,0.21,-6.47,-11.6,5017.5
